syn_error_rate,connection_time,destination_same_source_port_rate,destination_different_server_rate,connection_status,connection_count,destination_server_different_host_rate,suspicious_activity,protocol,server_different_host_rate,destination_server_syn_error_rate,destination_host_server_count,destination_same_server_rate,fragment_errors,compromised_count,source_bytes,service_type,destination_syn_error_rate,same_server_rate,reset_error_rate,server_request_count,destination_server_reset_error_rate,server_reset_error_rate,server_syn_error_rate,destination_bytes,guest_login,authentication_status,destination_host_count,destination_reset_error_rate,different_server_rate,class
0.0,0,0.0,0.0,SF,18,0.0,0,tcp,0.0,0.0,255,1.0,0,0,262,http,0.0,1.0,0.0,18,0.0,0.0,0.0,1323,0,1,255,0.0,0.0,normal
0.33,0,0.02,0.0,SF,3,0.03,0,tcp,0.14,0.01,255,1.0,0,0,226,http,0.07,1.0,0.0,21,0.0,0.0,0.05,4046,0,1,43,0.0,0.0,normal
0.0,0,0.01,0.0,SF,13,0.04,0,tcp,0.0,0.0,255,1.0,0,0,203,http,0.0,1.0,0.0,13,0.0,0.0,0.0,1704,0,1,73,0.0,0.0,normal
0.0,0,0.02,0.0,SF,12,0.01,0,tcp,0.0,0.0,255,1.0,0,0,229,http,0.0,1.0,0.0,12,0.0,0.0,0.0,1259,0,1,65,0.0,0.0,normal
0.0,0,1.0,0.0,SF,484,0.0,0,udp,0.0,0.0,255,1.0,0,0,516,other,0.0,1.0,0.0,484,0.0,0.0,0.0,4,0,0,255,0.0,0.0,normal
0.0,0,0.05,0.0,SF,21,0.01,0,tcp,0.07,0.0,255,1.0,0,0,288,http,0.0,1.0,0.0,28,0.0,0.0,0.0,1279,0,1,21,0.0,0.0,normal
0.0,0,0.0,0.01,SF,135,0.0,0,udp,0.02,0.0,254,1.0,0,0,45,domain_u,0.0,1.0,0.0,217,0.0,0.0,0.0,129,0,0,255,0.0,0.0,normal
0.0,0,0.01,0.01,SF,6,0.0,0,udp,0.0,0.0,220,0.86,0,0,105,private,0.0,0.17,0.0,1,0.0,0.0,0.0,145,0,0,255,0.0,0.33,normal
0.0,1,0.0,0.03,SF,1,0.01,0,tcp,1.0,0.0,165,0.74,0,0,1073,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,334,0,1,211,0.0,0.0,normal
0.0,5,0.03,0.09,SF,1,0.01,0,tcp,0.0,0.0,138,0.83,0,0,1408,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,351,0,1,35,0.0,0.0,normal
0.0,0,0.01,0.0,SF,15,0.02,0,tcp,0.0,0.0,255,1.0,0,0,237,http,0.0,1.0,0.0,15,0.0,0.0,0.0,987,0,1,121,0.0,0.0,normal
0.0,0,0.33,0.07,SF,1,0.05,0,tcp,0.0,0.0,37,0.33,0,0,151,ftp_data,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,0,57,0.0,0.0,normal
0.0,0,0.0,0.0,SF,35,0.0,0,tcp,0.0,0.0,255,1.0,0,0,243,http,0.0,1.0,0.0,35,0.0,0.0,0.0,397,0,1,255,0.0,0.0,normal
0.0,0,0.11,0.0,SF,9,0.04,0,tcp,0.0,0.0,255,1.0,0,0,207,http,0.0,1.0,0.0,9,0.0,0.0,0.0,727,0,1,9,0.0,0.0,normal
0.0,0,0.02,0.0,SF,6,0.09,0,tcp,0.33,0.0,231,1.0,0,0,332,http,0.0,1.0,0.0,9,0.63,0.0,0.0,1609,0,1,57,0.25,0.0,normal
0.0,0,0.11,0.03,SF,1,0.04,0,tcp,0.0,0.02,45,0.11,0,0,748,ftp_data,0.01,1.0,0.0,1,0.0,0.0,0.0,0,0,1,118,0.0,0.0,normal
0.0,4,0.01,0.05,SF,1,0.01,0,tcp,0.0,0.0,170,0.67,0,0,579,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,283,0,1,84,0.0,0.0,normal
0.0,0,0.08,0.01,SF,2,0.0,0,icmp,0.0,0.0,18,0.07,0,0,182,urp_i,0.0,0.5,0.0,1,0.0,0.0,0.0,0,0,0,255,0.0,1.0,normal
0.0,0,0.14,0.0,SF,7,0.03,0,tcp,0.0,0.0,255,1.0,0,0,217,http,0.0,1.0,0.0,7,0.0,0.0,0.0,821,0,1,7,0.0,0.0,normal
0.0,0,0.02,0.0,SF,1,0.04,0,tcp,0.0,0.0,255,1.0,0,0,294,http,0.0,1.0,0.0,1,0.0,0.0,0.0,18177,0,1,62,0.0,0.0,normal
0.0,0,0.01,0.0,SF,10,0.04,0,tcp,0.0,0.0,255,1.0,0,0,305,http,0.0,1.0,0.0,10,0.0,0.0,0.0,589,0,1,105,0.0,0.0,normal
0.0,0,1.0,0.0,SF,309,0.0,0,udp,0.0,0.0,255,1.0,0,0,516,other,0.0,1.0,0.0,309,0.0,0.0,0.0,4,0,0,255,0.0,0.0,normal
0.0,0,0.0,0.01,SF,198,0.0,0,udp,0.0,0.0,251,0.98,0,0,46,domain_u,0.0,1.0,0.0,198,0.0,0.0,0.0,132,0,0,255,0.0,0.0,normal
0.0,0,0.03,0.0,SF,1,0.04,0,tcp,1.0,0.0,255,1.0,0,0,245,http,0.0,1.0,0.0,2,0.0,0.0,0.0,167,0,1,40,0.0,0.0,normal
0.0,0,0.01,0.0,SF,13,0.01,0,tcp,0.11,0.01,255,1.0,0,0,303,http,0.01,1.0,0.0,18,0.0,0.0,0.0,1512,0,1,86,0.0,0.0,normal
0.0,0,0.09,0.05,SF,2,0.02,0,tcp,0.0,0.0,93,0.09,0,0,383,ftp_data,0.0,1.0,0.0,2,0.0,0.0,0.0,0,0,1,95,0.03,0.0,normal
0.0,0,0.01,0.0,SF,9,0.02,0,tcp,0.0,0.0,255,1.0,0,0,236,http,0.0,1.0,0.0,9,0.0,0.0,0.0,2412,0,1,97,0.0,0.0,normal
0.0,0,0.0,0.01,SF,5,0.0,0,tcp,0.29,0.0,248,0.97,0,0,232,http,0.0,1.0,0.0,7,0.0,0.0,0.0,2239,0,1,255,0.0,0.0,normal
0.0,0,0.0,0.01,SF,143,0.0,0,udp,0.0,0.0,185,0.73,0,0,44,domain_u,0.0,1.0,0.0,143,0.0,0.0,0.0,70,0,0,255,0.0,0.0,normal
0.0,0,0.5,0.0,REJ,1,0.14,0,tcp,1.0,0.0,255,1.0,0,0,0,http,0.0,1.0,1.0,3,0.82,1.0,0.0,0,0,0,2,1.0,0.0,normal
0.0,0,1.0,0.0,SF,1,0.48,0,icmp,0.0,0.0,91,1.0,0,0,30,eco_i,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,0,5,0.0,0.0,normal
0.0,31,0.99,0.02,SF,2,0.0,0,udp,0.0,0.0,96,0.99,0,0,134,domain_u,0.0,1.0,0.0,2,0.0,0.0,0.0,32,0,0,97,0.0,0.0,normal
0.0,0,0.01,0.0,SF,11,0.03,0,tcp,0.0,0.01,255,1.0,0,0,218,http,0.01,1.0,0.0,11,0.0,0.0,0.0,8903,0,1,176,0.0,0.0,normal
0.0,0,0.02,0.01,SF,6,0.0,0,icmp,0.0,0.0,6,0.02,0,0,78,urp_i,0.0,0.17,0.0,1,0.0,0.0,0.0,0,0,0,255,0.0,0.33,normal
0.0,0,0.01,0.0,SF,15,0.04,0,tcp,0.11,0.0,255,1.0,0,0,289,http,0.0,1.0,0.0,19,0.0,0.0,0.0,738,0,1,72,0.0,0.0,normal
0.0,1,0.6,0.02,SF,1,0.0,0,udp,0.0,0.0,86,0.6,0,0,111,domain_u,0.0,1.0,0.0,1,0.0,0.0,0.0,31,0,0,143,0.0,0.0,normal
0.0,0,0.17,0.0,SF,1,0.02,0,tcp,0.0,0.0,255,1.0,0,0,167,http,0.0,1.0,0.0,1,0.0,0.0,0.0,4659,0,1,6,0.0,0.0,normal
0.0,0,0.01,0.0,SF,4,0.02,0,tcp,0.0,0.01,172,1.0,0,0,338,http,0.0,1.0,0.0,4,0.05,0.0,0.0,1512,0,1,143,0.02,0.0,normal
0.0,3,1.0,0.0,RSTO,1,0.01,0,tcp,0.0,0.0,255,1.0,0,0,0,http,0.0,1.0,1.0,1,0.02,1.0,0.0,0,0,1,1,1.0,0.0,normal
0.0,0,0.0,0.02,SF,1,0.01,0,tcp,0.0,0.0,166,0.65,0,0,944,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,332,0,1,222,0.0,0.0,normal
0.0,0,0.0,0.02,SF,1,0.0,0,tcp,1.0,0.0,28,0.11,0,0,1776,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,495,0,1,255,0.75,0.0,normal
0.0,12683,0.01,0.01,RSTR,1,0.0,0,tcp,0.0,0.0,19,0.13,0,0,3484,IRC,0.0,1.0,1.0,1,0.63,1.0,0.0,7945,0,0,144,0.08,0.0,normal
0.0,0,0.0,0.0,SF,186,0.0,0,udp,0.0,0.0,255,1.0,0,0,43,domain_u,0.0,1.0,0.0,186,0.0,0.0,0.0,43,0,0,255,0.0,0.0,normal
0.0,0,0.0,0.0,SF,8,0.0,0,tcp,0.0,0.0,255,1.0,0,0,209,http,0.0,1.0,0.0,8,0.0,0.0,0.0,1362,0,1,255,0.0,0.0,normal
0.0,0,0.04,0.0,SF,26,0.04,0,tcp,0.0,0.0,255,1.0,0,0,293,http,0.0,1.0,0.0,26,0.0,0.0,0.0,717,0,1,26,0.0,0.0,normal
0.0,0,0.0,0.01,SF,115,0.0,0,udp,0.0,0.0,203,0.8,0,0,46,domain_u,0.0,1.0,0.0,115,0.0,0.0,0.0,135,0,0,255,0.0,0.0,normal
0.0,0,0.02,0.15,SF,1,0.02,0,tcp,0.0,0.0,166,0.63,0,0,1247,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,332,0,1,41,0.0,0.0,normal
0.0,0,0.01,0.0,SF,35,0.03,0,tcp,0.05,0.0,255,1.0,0,0,220,http,0.0,1.0,0.0,37,0.0,0.0,0.0,451,0,1,93,0.0,0.0,normal
0.0,0,0.17,0.0,SF,1,0.02,0,tcp,0.25,0.0,255,1.0,0,0,227,http,0.0,1.0,0.0,8,0.0,0.0,0.0,10431,0,1,6,0.0,0.0,normal
0.0,0,0.01,0.0,SF,11,0.04,0,tcp,0.09,0.0,255,1.0,0,0,210,http,0.0,1.0,0.0,23,0.0,0.0,0.0,396,0,1,163,0.0,0.0,normal
0.0,0,0.02,0.0,SF,23,0.02,0,tcp,0.08,0.0,255,1.0,0,0,226,http,0.0,1.0,0.0,24,0.0,0.0,0.0,259,0,1,60,0.0,0.0,normal
0.0,0,0.01,0.0,SF,25,0.02,0,tcp,0.11,0.0,255,1.0,0,0,202,http,0.0,1.0,0.0,27,0.0,0.0,0.0,4289,0,1,145,0.0,0.0,normal
0.0,0,0.2,0.0,SF,5,0.05,0,tcp,0.0,0.0,255,1.0,0,0,206,http,0.0,1.0,0.0,5,0.0,0.0,0.0,1849,0,1,5,0.0,0.0,normal
0.0,0,0.01,0.0,SF,7,0.05,0,tcp,0.0,0.0,255,1.0,0,0,191,http,0.0,1.0,0.0,7,0.0,0.0,0.0,2536,0,1,107,0.0,0.0,normal
0.0,0,0.0,0.0,SF,4,0.01,0,tcp,0.0,0.0,255,1.0,0,0,207,http,0.0,1.0,0.0,4,0.0,0.0,0.0,294,0,1,246,0.0,0.0,normal
0.0,0,0.0,0.01,SF,135,0.0,0,udp,0.0,0.0,202,0.79,0,0,45,domain_u,0.0,1.0,0.0,135,0.0,0.0,0.0,76,0,0,255,0.0,0.0,normal
0.0,0,0.01,0.0,REJ,1,0.03,0,tcp,0.0,0.0,255,1.0,0,0,0,http,0.0,1.0,1.0,1,0.43,1.0,0.0,0,0,0,229,0.37,0.0,normal
0.0,0,0.0,0.0,SF,28,0.0,0,tcp,0.07,0.0,255,1.0,0,0,322,http,0.0,1.0,0.0,29,0.0,0.0,0.0,2073,0,1,255,0.0,0.0,normal
0.0,0,0.0,0.01,SF,73,0.0,0,udp,0.01,0.0,254,1.0,0,0,46,domain_u,0.0,1.0,0.0,153,0.0,0.0,0.0,129,0,0,255,0.0,0.0,normal
0.0,0,0.0,0.01,SF,2,0.0,0,udp,0.03,0.0,254,1.0,0,0,45,domain_u,0.0,1.0,0.0,67,0.0,0.0,0.0,133,0,0,255,0.0,0.0,normal
0.0,8,0.1,0.0,SF,1,0.05,1,tcp,0.0,0.0,38,1.0,0,0,641,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,330,0,1,10,0.0,0.0,normal
0.0,0,0.01,0.0,SF,8,0.02,0,tcp,0.22,0.0,255,1.0,0,0,307,http,0.0,1.0,0.0,9,0.0,0.0,0.0,727,0,1,127,0.0,0.0,normal
0.0,0,0.02,0.0,SF,7,0.02,0,tcp,0.0,0.0,255,1.0,0,0,308,http,0.0,1.0,0.0,7,0.0,0.0,0.0,1899,0,1,65,0.0,0.0,normal
0.0,279,0.0,0.02,SF,1,0.0,0,tcp,0.0,0.94,64,0.25,0,2,193,telnet,0.8,1.0,0.0,1,0.0,0.0,0.0,5725,0,1,255,0.0,0.0,normal
0.0,0,0.0,0.0,SF,10,0.0,0,tcp,0.0,0.0,255,1.0,0,0,213,http,0.0,1.0,0.0,10,0.0,0.0,0.0,308,0,1,255,0.0,0.0,normal
0.0,0,0.08,0.0,SF,9,0.01,0,tcp,0.0,0.0,255,1.0,0,0,241,http,0.0,1.0,0.0,9,0.0,0.0,0.0,4848,0,1,12,0.0,0.0,normal
0.0,0,0.0,0.01,SF,71,0.0,0,udp,0.01,0.0,254,1.0,0,0,44,domain_u,0.0,1.0,0.0,151,0.0,0.0,0.0,130,0,0,255,0.0,0.0,normal
0.0,0,0.02,0.0,SF,9,0.05,0,tcp,0.0,0.0,255,1.0,0,0,212,http,0.0,1.0,0.0,9,0.0,0.0,0.0,7703,0,1,43,0.0,0.0,normal
0.0,0,0.01,0.0,SF,4,0.02,0,tcp,0.12,0.0,255,1.0,0,0,309,http,0.0,1.0,0.0,16,0.0,0.0,0.0,1362,0,1,178,0.0,0.0,normal
0.0,0,0.01,0.0,SF,10,0.04,0,tcp,0.0,0.0,255,1.0,0,0,311,http,0.0,1.0,0.0,10,0.0,0.0,0.0,1572,0,1,99,0.0,0.0,normal
0.0,0,0.01,0.05,SF,2,0.25,0,tcp,0.0,0.0,8,0.03,0,0,52,pop_3,0.01,0.5,0.0,1,0.0,0.0,0.0,3883,0,1,149,0.01,1.0,normal
0.0,0,0.0,0.0,SF,13,0.0,0,tcp,0.0,0.0,255,1.0,0,0,228,http,0.0,1.0,0.0,13,0.0,0.0,0.0,1112,0,1,255,0.0,0.0,normal
0.0,0,0.3,0.03,SF,2,0.04,0,tcp,0.0,0.0,52,0.3,0,0,12,ftp_data,0.0,1.0,0.0,2,0.0,0.0,0.0,0,0,1,122,0.0,0.0,normal
0.0,2140,1.0,0.76,SF,5,0.0,0,udp,0.0,0.0,1,0.05,0,0,147,other,0.0,0.2,0.0,1,0.0,0.0,0.0,105,0,0,21,0.0,0.6,normal
0.0,28,0.01,0.03,SF,7,0.0,0,udp,0.17,0.0,72,0.96,0,0,46,domain_u,0.0,0.29,0.0,12,0.0,0.0,0.0,46,0,0,75,0.0,0.29,normal
0.0,0,0.01,0.0,SF,1,0.04,0,tcp,0.62,0.0,255,1.0,0,0,322,http,0.0,1.0,0.0,8,0.0,0.0,0.0,3461,0,1,107,0.0,0.0,normal
0.0,0,0.0,0.0,SF,1,0.01,0,tcp,0.0,0.0,255,1.0,0,0,250,http,0.0,1.0,0.0,1,0.0,0.0,0.0,2891,0,1,203,0.0,0.0,normal
0.0,0,0.02,0.0,SF,10,0.07,0,tcp,0.29,0.03,72,1.0,0,0,211,http,0.02,1.0,0.0,14,0.0,0.0,0.0,1842,0,1,60,0.0,0.0,normal
0.0,3,0.01,0.06,SF,1,0.01,0,tcp,0.0,0.01,190,0.59,0,0,2613,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,373,0,1,94,0.0,0.0,normal
0.0,0,0.0,0.01,SF,6,0.0,0,tcp,0.0,0.0,229,0.9,0,0,304,http,0.0,1.0,0.0,6,0.0,0.0,0.0,1380,0,1,255,0.0,0.0,normal
0.0,0,0.02,0.0,SF,3,0.02,0,tcp,0.5,0.0,255,1.0,0,0,245,http,0.0,1.0,0.0,4,0.0,0.0,0.0,1761,0,1,42,0.0,0.0,normal
0.0,0,0.05,0.0,REJ,1,0.11,0,tcp,0.0,0.0,229,1.0,0,0,0,http,0.0,1.0,1.0,1,0.97,1.0,0.0,0,0,0,19,1.0,0.0,normal
0.0,0,0.0,0.01,SF,1,0.0,0,udp,0.71,0.0,212,0.83,0,0,33,domain_u,0.0,1.0,0.0,7,0.0,0.0,0.0,88,0,0,255,0.0,0.0,normal
0.0,0,0.0,0.01,SF,1,0.0,0,udp,0.5,0.0,247,0.97,0,0,42,domain_u,0.0,1.0,0.0,4,0.0,0.0,0.0,42,0,0,255,0.0,0.0,normal
0.0,0,0.01,0.0,SF,21,0.04,0,tcp,0.08,0.0,255,1.0,0,0,213,http,0.0,1.0,0.0,52,0.0,0.0,0.0,1752,0,1,73,0.0,0.0,normal
0.0,0,0.0,0.0,SF,19,0.0,0,tcp,0.0,0.0,255,1.0,0,0,343,http,0.0,1.0,0.0,19,0.0,0.0,0.0,293,0,1,255,0.0,0.0,normal
0.0,0,0.0,0.0,SF,8,0.0,0,tcp,0.0,0.0,255,1.0,0,0,324,http,0.0,1.0,0.0,8,0.0,0.0,0.0,3410,0,1,255,0.0,0.0,normal
0.0,0,0.01,0.03,SF,2,0.0,0,udp,0.0,0.0,76,0.58,0,0,36,domain_u,0.0,1.0,0.0,2,0.0,0.0,0.0,101,0,0,132,0.0,0.0,normal
0.0,0,0.0,0.0,SF,19,0.0,0,tcp,0.0,0.0,255,1.0,0,0,228,http,0.0,1.0,0.0,19,0.0,0.0,0.0,397,0,1,255,0.0,0.0,normal
0.0,0,1.0,0.0,SF,467,0.0,0,udp,0.0,0.0,255,1.0,0,0,516,other,0.0,1.0,0.0,467,0.0,0.0,0.0,4,0,0,255,0.0,0.0,normal
0.0,0,0.07,0.0,SF,14,0.03,0,tcp,0.0,0.01,255,1.0,0,0,317,http,0.0,1.0,0.0,14,0.0,0.0,0.0,898,0,1,14,0.0,0.0,normal
0.2,0,0.01,0.0,S0,5,0.0,0,tcp,0.0,0.0,255,1.0,0,0,0,http,0.0,1.0,0.0,5,0.0,0.0,0.2,0,0,0,255,0.0,0.0,normal
0.0,0,1.0,0.0,SF,1,0.3,0,icmp,0.0,0.0,131,1.0,0,0,30,eco_i,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,0,56,0.0,0.0,normal
0.0,0,0.0,0.0,SF,29,0.0,0,tcp,0.1,0.0,255,1.0,0,0,332,http,0.0,1.0,0.0,31,0.0,0.0,0.0,481,0,1,255,0.0,0.0,normal
0.0,0,0.5,0.0,REJ,1,0.22,0,tcp,0.0,0.01,222,1.0,0,0,0,http,0.0,1.0,1.0,1,0.99,1.0,0.0,0,0,0,2,1.0,0.0,normal
0.0,0,0.0,0.0,SF,12,0.0,0,tcp,0.0,0.0,255,1.0,0,0,350,http,0.0,1.0,0.0,12,0.0,0.0,0.0,284,0,1,255,0.0,0.0,normal
0.0,0,0.01,0.01,SF,160,0.0,0,udp,0.0,0.0,249,0.98,0,0,46,domain_u,0.0,1.0,0.0,160,0.0,0.0,0.0,77,0,0,255,0.0,0.0,normal
0.0,0,0.0,0.0,SF,41,0.0,0,tcp,0.09,0.0,255,1.0,0,0,245,http,0.0,1.0,0.0,65,0.0,0.0,0.0,565,0,1,255,0.0,0.0,normal
0.0,0,0.03,0.0,SF,14,0.06,0,tcp,0.0,0.0,255,1.0,0,0,337,http,0.0,1.0,0.0,14,0.0,0.0,0.0,4874,0,1,33,0.0,0.0,normal
0.0,9,0.01,0.04,SF,1,0.02,0,tcp,0.0,0.0,169,0.57,0,0,11681,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,1371,0,1,67,0.0,0.0,normal
0.0,0,0.0,0.0,SF,4,0.0,0,tcp,0.0,0.0,255,1.0,0,0,227,http,0.0,1.0,0.0,4,0.0,0.0,0.0,15475,0,1,255,0.0,0.0,normal
0.0,1,0.05,0.14,SF,1,0.01,0,tcp,1.0,0.01,175,0.86,0,0,3346,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,374,0,1,21,0.0,0.0,normal
0.0,0,0.01,0.01,SF,1,0.0,0,udp,0.4,0.0,235,0.92,0,0,45,domain_u,0.0,1.0,0.0,5,0.0,0.0,0.0,114,0,0,255,0.02,0.0,normal
0.0,0,0.02,0.0,SF,2,0.02,0,tcp,0.0,0.0,255,1.0,0,0,177,http,0.02,1.0,0.0,2,0.0,0.0,0.0,475,0,1,45,0.0,0.0,normal
0.0,0,0.07,0.0,SF,12,0.02,0,tcp,0.12,0.0,255,1.0,0,0,207,http,0.0,1.0,0.0,16,0.0,0.0,0.0,1969,0,1,14,0.0,0.0,normal
0.0,0,0.01,0.0,SF,9,0.03,0,tcp,0.27,0.0,255,1.0,0,0,304,http,0.0,1.0,0.0,11,0.0,0.0,0.0,511,0,1,81,0.0,0.0,normal
0.0,3,0.01,0.03,SF,1,0.02,0,tcp,0.0,0.0,131,0.65,0,0,767,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,334,0,1,86,0.0,0.0,normal
0.0,0,0.01,0.0,SF,1,0.03,0,tcp,0.0,0.0,255,1.0,0,0,197,http,0.0,1.0,0.0,1,0.0,0.0,0.0,310,0,1,164,0.0,0.0,normal
0.0,0,0.01,0.01,SF,128,0.0,0,udp,0.01,0.0,254,1.0,0,0,46,domain_u,0.0,1.0,0.0,208,0.0,0.0,0.0,46,0,0,255,0.0,0.0,normal
0.0,0,0.0,0.05,SF,1,0.0,0,tcp,0.0,0.0,85,0.33,0,0,2940,smtp,0.31,1.0,0.0,1,0.0,0.0,0.0,385,0,1,255,0.02,0.0,normal
0.0,0,0.0,0.01,SF,2,0.0,0,udp,0.5,0.0,241,0.95,0,0,45,domain_u,0.0,1.0,0.0,4,0.0,0.0,0.0,110,0,0,255,0.0,0.0,normal
0.0,0,0.0,0.0,SF,3,0.0,0,tcp,0.0,0.0,255,1.0,0,0,430,http,0.0,1.0,0.0,3,0.0,0.0,0.0,10389,0,1,255,0.0,0.0,normal
0.0,0,0.01,0.0,SF,1,0.02,0,tcp,0.0,0.0,255,1.0,0,0,199,http,0.0,1.0,0.0,1,0.0,0.0,0.0,19835,0,1,112,0.0,0.0,normal
0.0,0,0.0,0.0,SF,1,0.0,0,tcp,0.29,0.0,255,1.0,0,0,211,http,0.0,1.0,0.0,7,0.0,0.0,0.0,392,0,1,255,0.0,0.0,normal
0.0,0,0.01,0.03,SF,1,0.01,0,tcp,0.0,0.0,160,0.62,0,0,1340,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,341,0,1,122,0.0,0.0,normal
0.0,0,0.01,0.0,SF,10,0.02,0,tcp,0.0,0.0,255,1.0,0,0,194,http,0.0,1.0,0.0,10,0.01,0.0,0.0,1423,0,1,107,0.0,0.0,normal
0.0,0,0.0,0.0,SF,5,0.0,0,tcp,0.33,0.0,255,1.0,0,0,203,http,0.0,1.0,0.0,6,0.0,0.0,0.0,1792,0,1,255,0.0,0.0,normal
0.0,430,0.0,0.01,SF,3,0.0,0,tcp,0.0,0.0,252,0.99,0,0,221,http,0.0,1.0,0.0,3,0.0,0.0,0.0,256,0,1,255,0.0,0.0,normal
0.0,0,0.0,0.0,SF,25,0.0,0,tcp,0.0,0.0,255,1.0,0,0,254,http,0.0,1.0,0.0,25,0.0,0.0,0.0,4084,0,1,255,0.0,0.0,normal
0.0,0,0.04,0.0,REJ,1,0.09,0,tcp,0.0,0.0,255,1.0,0,0,0,http,0.0,1.0,1.0,1,0.97,1.0,0.0,0,0,0,27,1.0,0.0,normal
0.0,3977,0.93,0.43,SF,6,0.0,0,udp,0.0,0.0,2,0.01,0,0,147,other,0.0,0.33,0.0,2,0.0,0.0,0.0,105,0,0,255,0.0,0.5,normal
0.0,0,0.0,0.0,SF,5,0.0,0,tcp,0.0,0.0,255,1.0,0,0,334,http,0.0,1.0,0.0,5,0.0,0.0,0.0,1066,0,1,255,0.0,0.0,normal
0.0,0,0.25,0.0,SF,1,0.1,0,tcp,0.25,0.01,78,1.0,0,0,282,http,0.25,1.0,0.0,12,0.0,0.0,0.0,8544,0,1,4,0.0,0.0,normal
0.0,0,0.01,0.01,SF,130,0.0,0,udp,0.02,0.0,254,1.0,0,0,45,domain_u,0.0,1.0,0.0,212,0.0,0.0,0.0,45,0,0,255,0.0,0.0,normal
0.0,0,0.0,0.0,SF,11,0.01,0,tcp,0.0,0.0,255,1.0,0,0,205,http,0.0,1.0,0.0,11,0.0,0.0,0.0,882,0,1,235,0.0,0.0,normal
0.0,0,0.33,0.0,REJ,1,0.25,0,tcp,0.0,0.0,252,1.0,0,0,0,http,0.0,1.0,1.0,1,0.87,1.0,0.0,0,0,0,3,1.0,0.0,normal
0.0,0,0.15,0.15,SF,2,0.0,0,udp,0.0,0.0,11,0.85,0,0,105,private,0.0,1.0,0.0,2,0.0,0.0,0.0,0,0,0,13,0.0,0.0,normal
0.0,15,0.01,0.02,SF,1,0.01,0,tcp,0.0,0.0,138,0.62,0,0,1896,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,446,0,1,151,0.0,0.0,normal
0.0,0,0.01,0.0,SF,37,0.05,0,tcp,0.0,0.0,255,1.0,0,0,301,http,0.0,1.0,0.0,37,0.0,0.0,0.0,960,0,1,82,0.0,0.0,normal
0.0,2,0.01,0.04,SF,1,0.01,0,tcp,0.0,0.0,203,0.82,0,0,1054,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,332,0,1,112,0.0,0.0,normal
0.0,0,0.98,0.04,SF,1,0.22,0,icmp,0.0,0.0,90,0.98,0,0,30,eco_i,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,0,54,0.0,0.0,normal
0.0,0,0.0,0.02,SF,5,0.0,0,tcp,0.0,0.0,244,0.96,0,0,231,http,0.0,1.0,0.0,5,0.0,0.0,0.0,2507,0,1,255,0.0,0.0,normal
0.0,0,0.2,0.0,SF,1,0.04,0,tcp,0.33,0.0,255,1.0,0,0,204,http,0.0,1.0,0.0,6,0.0,0.0,0.0,50390,0,1,5,0.0,0.0,normal
0.0,0,0.0,0.0,SF,20,0.0,0,tcp,0.12,0.0,255,1.0,0,0,233,http,0.0,1.0,0.0,34,0.0,0.0,0.0,13807,0,1,255,0.0,0.0,normal
0.0,103,1.0,0.0,SF,1,0.5,0,tcp,0.0,0.17,6,1.0,0,0,179,telnet,0.0,1.0,0.0,1,0.17,0.0,0.0,24566,0,1,1,0.0,0.0,normal
0.0,0,0.0,0.02,SF,1,0.0,0,tcp,0.0,0.0,250,0.98,0,0,194,http,0.0,1.0,0.0,1,0.0,0.0,0.0,3563,0,1,255,0.0,0.0,normal
0.0,0,0.03,0.08,SF,2,0.0,0,udp,0.0,0.0,28,0.76,0,0,105,private,0.0,0.5,0.0,1,0.0,0.0,0.0,145,0,0,37,0.0,1.0,normal
0.0,0,0.2,0.0,SF,5,0.05,0,tcp,0.0,0.0,255,1.0,0,0,322,http,0.0,1.0,0.0,5,0.0,0.0,0.0,1246,0,1,5,0.0,0.0,normal
1.0,0,0.01,0.06,S1,1,0.0,0,tcp,0.0,0.09,23,0.23,0,4,1151,telnet,0.02,1.0,0.0,1,0.35,0.0,1.0,8390,0,1,101,0.08,0.0,normal
0.0,0,0.34,0.05,SF,1,0.02,0,tcp,0.0,0.0,105,0.34,0,0,567,ftp_data,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,0,110,0.0,0.0,normal
0.0,0,0.0,0.01,SF,75,0.0,0,udp,0.01,0.0,209,0.82,0,0,45,domain_u,0.0,1.0,0.0,155,0.0,0.0,0.0,111,0,0,255,0.0,0.0,normal
